id,url,keyword,content,author,postdate,source,num_likes
375,E93FgFx6lfo,서울대병원,왜 이딴 새끼가 국가장이야 미쳤나?,최상건,20211027T03:29:49Z,Youtube,0
376,E93FgFx6lfo,서울대병원,친구도 좀  데려가지,올크래프트 TV,20211027T03:19:39Z,Youtube,2
377,E93FgFx6lfo,서울대병원,"40년전 금남로에 잠입한 그 공수들은 ,  자신들은 오직  전, 노 두 대통령들  에게만 50억을 넘겼을 뿐이라며 ,   전능하신 여호와께 훼방하며 입을 벌려 &lt; 여호와 이 ㄱㅐ ㅆ발 보G년아 &gt;  외치며  ,  그 즉시 달려들어 화천대유를 급조하여  , 이한 총검으러 그 광주 아이들을 잔인하게 있는힘껏 쑤셔  찌ㅈ 밝혀 버리고, 그들의 대갈통을  깨ㅈ져 부스러뜨려 금남로 도로가를 검붉은 피로 흠뻑 적시는  신복지  이적을 만든거라 한다 코털 == 교회에 심어놓은 이단을 말한다고 한다 --&gt; 아직 교회뺏기도 완성된게 아니라는 주장이다ex 고구마 = 고령 박씨 = 10, 000 그 이단종파를 보수쪽에서 시작한거로 주장하고 있다",Dom Sang,20211027T02:39:44Z,Youtube,0
378,E93FgFx6lfo,서울대병원,서거를애도합니,김화남,20211027T02:24:40Z,Youtube,0
379,E93FgFx6lfo,서울대병원,그래도 노태우는 국립묘지는 안됩니다전두환이하고 똑같은 공범입니다만약에 국장이나 국립묘지안장은 국민을 모독하는거고역사책에 페이지를 더럽힐가능성은 불을보듯 뻔합니다,김금태tv,20211027T01:55:34Z,Youtube,0
380,E93FgFx6lfo,서울대병원,ㄴㅇㅅ,ᄋᄋ,20211027T01:46:15Z,Youtube,0
381,E93FgFx6lfo,서울대병원,내란죄 뇌물죄로 전직 대통령 예우가 박탈됐늠데 왜 전 대통령이라는 호칭을 사용합니까? 전두환이 죽었을 때도 전 대통령이라고 부를 겁니까? 공영방송이라면 법을 지키세요.,홍성원,20211027T00:46:39Z,Youtube,0
382,E93FgFx6lfo,서울대병원,싫은사람이라고 예를 지키지 안지키는 무례한 댓글을 쓰는 당신 댓글 달기 10초만 생각하고 올려보세요.삼가 고인의 명복을 빕니다.,jin불멸의건담[체널사용안함],20211027T00:32:10Z,Youtube,1
383,E93FgFx6lfo,서울대병원,삼가 고인의 명복을 빕니다.,박상팔,20211026T23:15:05Z,Youtube,1
384,E93FgFx6lfo,서울대병원,노태우 전 대통령님굴곡 많은 한국 정치사에 말도 많고 탈도 많고 정치수준과 민주주의 불안정한 시기에 고생많으셨습니다 지난 역사를 되돌아보니 누가 누굴 욕하는것도 부질없는듯 합니다과거 우리모두가 부족했던 시기였으니까요 그나마 죄받고 옥고 치르고 추징금 납부하고 5.18 사과하는 의도로 부인과 아드님이 5.18묘역에  직접가서 사과하시고  그나마 정치인중 진정으로 사과하고 노력하셨습니다부디 영면하십시요 세금한푼 안내는 종교집단 코로나 시기에  단체로 모여서 지들 죄를 사죄받는다고  지들 천당가겠다고 코로나 퍼트리고 육갑을 떠는것들보다 ᆢ 벌어진 입이라고 노태우 대통령은 역사의 죄인 운운하며 뒤로는 온갖비리와 세금축내고 나라 곶간 도둑질하는 쥐새끼 같은 쓰레기 정치인보다ᆢ 친중 친북으로 중국공산당과 시진핑 그리고 김정은 김여정 똥구멍에 넙죽거리는것들보다ᆢ LH공사와 대장동비리 등등 엄청해쳐먹고 오리발 내미는 더럽고 추악한 놈들보다 ᆢ선거때만 되면 5.18 묘지와 현충원과 박정희 대통령 묘 .박정희 대통령 생가 찾아가 넙죽거리는 쓰레기 정치인 ᆢ쫌생이들 보다100배 낫습니다 흠결이 너무나도 컷지만  사죄하고 그만큼 벌받고 추징금 납부하고 그러한 정치인 없습니다 지 발바닥 지 똥구멍 냄새 안나는 놈들있을까요? 대한민국 정치인과 정치인을 쫏는 일부 쓰레기 국민들 내편 아니면 무작정 욕하고 씹어대고 . 내편이면 비리고 나발이고 덮어버리고 무작정지지하는 사이비 종교 집단 같은 많은 유권자들 그리고  언론.학계.종교계 공무원. 등등 모두다 그리 청렴하고 도덕적인가요?심각합니다 심각해요 다시 태어나시면 이나라 대통령 하지마시고  그냥 참 군인으로  명예를 지키시길삼가 고인에 명복을 빕니다,noh제임스,20211026T22:46:41Z,Youtube,1
385,E93FgFx6lfo,서울대병원,우리는 친구 아이가~?!ㅋㅋㅋ.......,merten kim,20211026T22:38:28Z,Youtube,0
386,E93FgFx6lfo,서울대병원,SK 제2의 창업주,포아트 TV,20211026T22:10:59Z,Youtube,1
387,E93FgFx6lfo,서울대병원,정권바뀌어서감옥들많이들들어가서푹썩기를ㅡ들ㅡ바랍니다,이봉섭,20211026T21:22:06Z,Youtube,0
388,E93FgFx6lfo,서울대병원,명복을빕니다ㆍ나라위해하신실도많아ㅡㅡ욕들그만해ㅡㅡㅡ똥냄새나는입으로들너네입에서나는똥냉새갇ㅓ더러워ㆍ영ㆍ야ㆍ포함해서ㅡ김대중이도잘한거뭣됴없어ㅡㅡㅡ북한에돈준거?자식놈들은잘키워놨드만ㅡ꺼지랑깨요,이봉섭,20211026T21:21:08Z,Youtube,0
389,E93FgFx6lfo,서울대병원,전라도새끼들은 자기들잘못은모르는종틐이죠,문재앙사형,20211028T00:02:56Z,Youtube,0
390,E93FgFx6lfo,서울대병원,노태우 집안 일가친척 대기업 겁박 해서 받은돈 가지고 집안끼리 친척간에 소송 재판 하고 돈가지고 싸우고 개판이다 모두 환수 국고로 환수 하라,이원준,20211026T20:48:02Z,Youtube,1
391,E93FgFx6lfo,서울대병원,12.12 구데타 주역 광주학살 주범 노태우 국가장 결사반대 국립묘지 절대 못간다,이원준,20211026T20:46:07Z,Youtube,1
392,E93FgFx6lfo,서울대병원,삼가 고인의 명복을 빕니다,노기옥,20211026T20:35:17Z,Youtube,1
393,E93FgFx6lfo,서울대병원,"멋진 분, 상선약수",불4818,20211026T20:06:27Z,Youtube,2
394,E93FgFx6lfo,서울대병원,노태우때가 지금 문재인때보다 살기 좋았어요 지금 2021년보다 80년대 후반 90년대 초반이 더 살기 좋았어요 88서울 올림픽도 성공적으로 개최했고 경제도 호황이었고 먹고살만해서 출산률도 높았고 자살자도 지금보다 적었고 저때는 노력을 하면 노력한거 만큼 오는게 있었음 노태우  정권이 사실 너무 저평가 받는거 같아 씁슬함,김경원,20211026T19:45:46Z,Youtube,5
395,E93FgFx6lfo,서울대병원,저런 ㅂㅅ같은 마인드를 아직도 가지고 있으니까 정치인들이 국민들을 아직도 개돼지로 보지 ㅂㅅ들..,파우스트,20211027T14:18:33Z,Youtube,0
396,E93FgFx6lfo,서울대병원,@Dennis Ritchie 경제가 있어야 살지 ㅋㅋ그래야 국민이 잘사니깐,유마 금요 2컷 만화,20211026T23:54:25Z,Youtube,2
397,E93FgFx6lfo,서울대병원,경제만 살면된다같은 소름돋는 소리하고있네 .. 그러면 파시즘 따라 가시지 ㅋㅋㅋ 윗동네로 가세요.,Dennis Ritchie,20211026T23:06:38Z,Youtube,0
398,E93FgFx6lfo,서울대병원,"노태우 대통령 할 때, 잘 한건 범죄와의 전쟁을 선포 해서, 우리나라에 야쿠자나, 삼합회 같은 조폭이 없게한 건 잘 한 것 같다.",아이즈원팬,20211026T19:27:36Z,Youtube,21
399,E93FgFx6lfo,서울대병원,삼청교육대에억울하게 끌려가 죽은사람들과 학살당한 광주시민들은 ?그게 잘한가냐?아무리 봐도 역모학살살인마의 죄악은 없어지지 않는다.,지구촌,20211028T00:25:10Z,Youtube,0
400,E93FgFx6lfo,서울대병원,"@Jae Moon 야쿠자 삼합회는 외국 조폭 세력들이지, 국제 pj파 ㅋㅋㅋㅋ 광주에서 노는 건달이랑 규모가 임마 비교가 되냐?",박찬민,20211027T17:04:29Z,Youtube,0
401,E93FgFx6lfo,서울대병원,@Jae Moon 너 급식이냐? ㅋㅋㅋㅋㅋ,박찬민,20211027T17:03:27Z,Youtube,0
402,E93FgFx6lfo,서울대병원,국제 pj파는?,Jae Moon,20211027T02:41:23Z,Youtube,1
403,E93FgFx6lfo,서울대병원,@Reze 범죄와의 전쟁 모르노?,박이름,20211027T01:18:09Z,Youtube,3
404,E93FgFx6lfo,서울대병원,"캬~ 탕탕절에 맞춘 역적 사망.1026은 나라의 정기가 정한 역적 처단의 날인갑다.이 역적 놈들이, 나라를 위해 힘쓴 노무현 대통령은 사망이라고 하고,나라의 고혈을 착취한 노태우는 별세라고 하니, 이 어찌 간사하지 않을쏘냐!?",오자서,20211026T19:13:26Z,Youtube,0
405,E93FgFx6lfo,서울대병원,냉정하게 애기해야지 대통령 박탈아님?게다가 5천억이상 해먹은 범죄자임저 사람때문에 밑에 넘들까지 해쳐먹은게그 때 당시의 수조원 인데다가공무원들 대기업들 부패까지 영향 끼친거지,Rm Kim,20211026T18:39:34Z,Youtube,0
406,E93FgFx6lfo,서울대병원,@은비똘똘이 이런 ㅂㅅ들은 어디서 나오나 몰라..,파우스트,20211027T14:13:14Z,Youtube,0
407,E93FgFx6lfo,서울대병원,그래두 과도 있지만 문재인 대통령 보다는 잘한것같습니다,호순이와 고순이 더꾸,20211026T22:47:35Z,Youtube,0
408,E93FgFx6lfo,서울대병원,냉정하게 얘기해서 저정도 죄값치르고 반성하고 벌금내고 하면 됐지. 대통령박탈은 무슨 대통령임기 다 끝냈는데.. 우리나라에서 온전한 대통령은 있긴 있나?? 노태우때 한국이 한국다운 마지막 때였다.. 새로운 시작의 한국의 교차점이고,은비똘똘이,20211026T19:08:35Z,Youtube,1
409,E93FgFx6lfo,서울대병원,"10-26은1909년 이토 히로부미 탕탕1979년 다카키마사오 박통 탕탕2021년 물태우 사망     ,     ,     , 탕탕절!",sahle,20211026T18:36:52Z,Youtube,4
410,E93FgFx6lfo,서울대병원,@이름없음 노무현은 5.23임,김영진,20211027T07:58:56Z,Youtube,0
411,E93FgFx6lfo,서울대병원,2009년 노무현 운지,이름없음,20211027T06:12:45Z,Youtube,0
412,E93FgFx6lfo,서울대병원,203333333333333331931년 전탱크 땅탕,김영진,20211026T22:33:00Z,Youtube,0
413,E93FgFx6lfo,서울대병원,사망? 전두환씨? 좌파천국!,날개,20211026T18:25:39Z,Youtube,0
414,E93FgFx6lfo,서울대병원,일본놈  못 쳐들어오게  국민들이  탱크 장갑차  사주고  이껀 밥ㅊ먹여 놨더니국민을향해  발포하고 공포분위기  잡더니  결국은 대통령 해ㅊ먹는게  목적였네  정승화 총장공관  사병들도억울하게 죽지않았냐?  하여간  지옥에서  지옥사자들이  기다리고 있을꺼다자신이지은  업보는 절대 못벗어나는 법이다  노씨  알아서 가,필로시아,20211026T18:04:51Z,Youtube,0
415,E93FgFx6lfo,서울대병원,"노태우는 그래도 직선제로 당선에 보통사람을 외치며 협치와 북방외교, 그리고 군사쿠테타와 광주 혁명의 사과, 추징금 완납까지 해서 노태우 &quot;전 대통령&quot; &quot;사망&quot; 이라고 나오지 (김영삼 때는 김영삼 &quot;전 대통령&quot; &quot;서거&quot;라고 했습니다) 전두환은 전두환 &quot;씨&quot; &quot;사망&quot;이라고 나와도 하나도 안 이상할 듯",주위,20211026T17:42:30Z,Youtube,1
416,E93FgFx6lfo,서울대병원,잘 죽었네...호상이네,YUN WOO KIM,20211026T17:39:02Z,Youtube,0
417,E93FgFx6lfo,서울대병원,노태우의 부동산 200만호 공급..,fxc fxsf,20211026T16:14:38Z,Youtube,0
418,E93FgFx6lfo,서울대병원,국가장 택도없다.오래도 살았다. 끝까지.사과도안하고 잘도가는구나.천국일지.지옥일지 잘 가시오,잘먹고잘살자,20211026T16:05:04Z,Youtube,2
419,E93FgFx6lfo,서울대병원,노태우 헨드폰 011  KT에안주고 자기딸 소영한테준그래서 오늘날 폰요금 비싸게 쓰고 살게해준 노씨 화장해서 쓰래기 통에 3만원주고 버리면 금인걸,최기원,20211026T15:52:38Z,Youtube,0
420,E93FgFx6lfo,서울대병원,누구는 다 뺏기고 사죄하고 투병으로 10년간 고생도 했는데 누구는 골프치고 기자한테 지랄하고 전재산 29만원ㅇㅈㄹㅋㅋ,SINYA's STORY,20211026T15:46:46Z,Youtube,33
421,E93FgFx6lfo,서울대병원,"어찌되었든 둘다 역모쿠테타 괴수고,야민학살살인마일뿐.",지구촌,20211028T00:26:20Z,Youtube,1
422,E93FgFx6lfo,서울대병원,요란한 세상 뒤돌아보지 마시고 편히쉬기를 🕊  84세  😎,Min-Ok Park,20211026T15:46:26Z,Youtube,0
423,E93FgFx6lfo,서울대병원,노태우씨 하늘나라에 가서도 아프지말고 행복하세요....ㅠㅠ,러블리앨리스,20211026T15:45:26Z,Youtube,1
424,E93FgFx6lfo,서울대병원,조문은 가야지...,그냥,20211026T15:41:03Z,Youtube,1
425,E93FgFx6lfo,서울대병원,"삼가 고인의 명복을 빕니다.과오는 있었지만, 대통령님의민주화의 기초 다지기, 북방외교를기억하겠읍니다.",양명호,20211026T15:38:27Z,Youtube,5
426,E93FgFx6lfo,서울대병원,오래 살다가셨네  죄값 생각하시면 ~전씨 노씨 끼리끼리,Ree 역지사지,20211026T15:38:14Z,Youtube,1
427,E93FgFx6lfo,서울대병원,ㅋㅋ말하는꼬라지,김순희,20211027T03:29:02Z,Youtube,0
428,E93FgFx6lfo,서울대병원,전두환 당신도 어서 가소더 구차하게 괴롭게 살지말고...,이복현,20211026T15:29:28Z,Youtube,28
429,E93FgFx6lfo,서울대병원,영욕의 세월   기구한 사람.대통령 안했으면 명예롭게 산 운명이었을 것을...전두환 때문에 망가진 운명.,이복현,20211026T15:28:23Z,Youtube,0
430,E93FgFx6lfo,서울대병원,"오래도 살았네 국민세금으로 좋은거 다 쳐묵구 살았것지, 전두환이도 대려가라~",jjw,20211026T15:22:56Z,Youtube,2
431,E93FgFx6lfo,서울대병원,예우 박탈인데 왜 전대통령이라고 부르나요,j elodie,20211026T15:19:30Z,Youtube,5
432,E93FgFx6lfo,서울대병원,예우만 박탈이지 (경호치료비용 지원 등) 호칭까지 박탈당한건 아니에요,임성,20211026T15:42:32Z,Youtube,6
433,E93FgFx6lfo,서울대병원,"호황기를 이끈 것은 잘했지만 중화민국(대만)을 버리고 중공과 수교한 것은 매우 아쉬웠다. 단교해도 미국, 일본처럼 친대만 노선을 유지했어야했다.",적록청국기단 - Regnostandardo Ruĝa-Verda-Blua,20211026T15:18:37Z,Youtube,3
434,E93FgFx6lfo,서울대병원,"북방외교,88올림픽 성공개최, 남북유엔동시가입 등 업적과 군사정권,5 18 가담 등 안좋은 행적이 양존하지만, 고인이 되신 것 잘 가시길 바랍니다.",hope,20211026T15:14:58Z,Youtube,8
435,E93FgFx6lfo,서울대병원,바로잡습니다노태우 전 대통령이 아니고노태우씨라고 해야죠,김진욱,20211026T15:12:10Z,Youtube,4
436,E93FgFx6lfo,서울대병원,걍 노씨라 해라… 역사는 후손이 평가한다…,정유렁,20211026T15:08:05Z,Youtube,1
437,E93FgFx6lfo,서울대병원,살인마ᆢ들~너희들만 엄청잘먹고 잘살고 국민들 일도 생각안하는것들~그많은 광주시민들 총살하고 ~국민세금돈 엄청갈취한 인간들 전두환도똑같은 인간~ 남의목숨 귀하고 소중한것을 ~저승가서 너희들이 총살한 시민들 닦갈이 노릇하길 빈다~퇴퇴퇴~ 호화호식한  🐕 같은 인간들 ~,여성금금이,20211026T15:07:45Z,Youtube,0
438,E93FgFx6lfo,서울대병원,국가장반대운동,신성민,20211026T15:01:05Z,Youtube,2
439,E93FgFx6lfo,서울대병원,ㅎㄷㄷ,치칸 100대면 40명 공약,20211026T14:44:00Z,Youtube,1
440,E93FgFx6lfo,서울대병원,어? 노씨였네,멜론,20211026T14:41:36Z,Youtube,0
441,E93FgFx6lfo,서울대병원,"근데 얘 이제 대통령 직위 자체가 사라지지 않았나? 전두환, 노태우는 전 대통령 호칭 안붙여주잖아.",김모씨,20211026T14:38:28Z,Youtube,0
442,E93FgFx6lfo,서울대병원,@임성 (대충 네이버 지식 정보글 엄지척하는 이모티콘 ),김모씨,20211026T16:40:37Z,Youtube,0
443,E93FgFx6lfo,서울대병원,"전직 대통령 예우에 관한 법률에 호칭 문제는 대상이아닙니다. 예우를 박탈당했지만, 13대 대통령이었던건은 사실이기에 그렇기 표현하는듯합니당",임성,20211026T15:03:59Z,Youtube,2
444,E93FgFx6lfo,서울대병원,"세월앞에는이길수없고.병마앞에도이길수없는게사람인것을.아픔없고고통없는곳에서.편히잠드세요내동생과청화대에서악수하던사진이아직남아있는데.제동생도.나이도젊은데.몇년전.암으로죽었답니다.대통령님에.명복을빕니다,",김정여,20211026T14:13:57Z,Youtube,0
445,E93FgFx6lfo,서울대병원,지금의 대한민국은 이분이 설계 하신거다이분은 조선의 태종 이방원 같은분이시지시대의 흐름은 어쩔수가 없는것이었다,한똘똘,20211026T14:08:56Z,Youtube,9
446,E93FgFx6lfo,서울대병원,@멜론  ㅅ,문준혁,20211027T15:20:30Z,Youtube,0
447,E93FgFx6lfo,서울대병원,살다살다 별 희한한 소리를 다 보네,Mano Yves,20211026T16:46:45Z,Youtube,0
448,E93FgFx6lfo,서울대병원,노태우가 설계했다구?? 지랄을 하네~ 노태우 뒤졌는데 넘 조용하다..이게 민심이다 쿠데타 더러운 종자들에 대한 심판이란 말이다.,진돗개초코,20211026T14:54:22Z,Youtube,0
449,E93FgFx6lfo,서울대병원,"출산율,부동산 문제의 원인",멜론,20211026T14:41:13Z,Youtube,0
450,E93FgFx6lfo,서울대병원,어쩌라구..명복을 빌어줄 마음이 안생기는데,강나비,20211026T14:05:04Z,Youtube,14
451,E93FgFx6lfo,서울대병원,ㄹㅇ,멜론,20211026T14:41:44Z,Youtube,0
452,E93FgFx6lfo,서울대병원,노씨는 그래도 아들이라도 대신 보내 용서라도 구했다만~전씨 일가는 호의호식 하며 지금도 버티고 있다. 이게 나라냐?,음주운전패가망신,20211026T14:04:50Z,Youtube,32
453,E93FgFx6lfo,서울대병원,@죽창개구리 죄값받는거지요..지옥갔습니다.,진돗개초코,20211028T15:04:28Z,Youtube,0
454,E93FgFx6lfo,서울대병원,@진돗개초코 식물인간인 상태였다네요...,죽창개구리,20211028T07:55:30Z,Youtube,0
455,E93FgFx6lfo,서울대병원,개새끼야 지금이게나라냐,문재앙사형,20211027T23:53:50Z,Youtube,0
456,E93FgFx6lfo,서울대병원,살아생전에 지가 갔어야 조,진돗개초코,20211026T23:02:29Z,Youtube,0
457,E93FgFx6lfo,서울대병원,앵커멘트 악담이 좀 심하다 ㅉㅉ,아가디르,20211026T14:02:26Z,Youtube,0
458,E93FgFx6lfo,서울대병원,보세요! 죽었죠!!누구나 꼭 죽는다는 것을 항상 염두하세요.,한요한,20211026T14:02:17Z,Youtube,2
459,E93FgFx6lfo,서울대병원,노태우 장군님 사랑합니다....ㅠㅠㅠㅠㅠ,방울토마토 버터스,20211026T13:59:13Z,Youtube,1
460,E93FgFx6lfo,서울대병원,잘가라~~~~ 돌아보지 말어라~~~~,showmethemoney,20211026T13:55:50Z,Youtube,2
461,E93FgFx6lfo,서울대병원,광주사태 12.12사태의 주축이라고하나 군부독재를 중화시키고 민간정권으로 전환하는데 큰역할을 하셨고. 범죄와의 전쟁으로 치안을 안정시켰고 북방과 동유럽외교정책으로 북한과의 체재경쟁에서 완벽하게 승리했다는 쐐기를 박아주시고 소련에게 밀린 채무를 받는 대신 미국에게도 꿀리지않는 방산기술 전수 불곰사업으로 자주국방의 토대를 마련해주고 그 기술로 이젠 해외수출로 외화를 벌게해주셨고 경제를 무난히 이끌었고 열심히 일하면 결혼도하고 집도 장만할수있다는 희망을 가질수있는 나라를 만들어주셨음. 고생하셨습니다. 편히가십시오,ROCKY BALBOA,20211026T13:54:54Z,Youtube,0
462,E93FgFx6lfo,서울대병원,개나 돼지나 대통령 하기 쉽다국민을 기만하고 많은 사람에게 상처주고 등등,John Kim,20211026T13:54:32Z,Youtube,1
463,E93FgFx6lfo,서울대병원,수백억 갖고있는(김남주 서장훈 )은 이쁘고? 노인네들 돈있는건 배때지가 그리 아프지  더러운종자들난 정치도 관심없고 대통령도 관심없지만 너희 노인들한테 막말하는 개만도 못한 종자들 천벌받길 빌겠다!,정희 서,20211026T13:51:29Z,Youtube,0
464,E93FgFx6lfo,서울대병원,쓰레기들이  너희들은 뭐 인간답게 살고있냐? 더런 인간들아대통령욕 숨어서 쓰기전에 니들이나 반성해라,정희 서,20211026T13:47:51Z,Youtube,0
465,E93FgFx6lfo,서울대병원,너처럼 살지는 않아 ㅋㅋㅋㅋ,v vmffksptl,20211028T17:39:59Z,Youtube,0
466,E93FgFx6lfo,서울대병원,"원조 노짱 ㅠㅠ 노태우 전대통령님   불곰사업  88올림픽 범죄와의 전쟁  직선제 ,, 과 도 있지만 공도 많으신분    명복을빕니다",Hg J,20211026T13:46:53Z,Youtube,5
467,E93FgFx6lfo,서울대병원,어찌 언제부터 이렇게 인정이 매말라가는 세상이 되였는가 전직대통령님들 정치 잘못했다고 해도 그때 그시절에는 정으로 살아가는 나라였답니다 지금은 그런 정이란것을 찾아볼수없으니 나라가 망가지고 있답니다고인의 명복을 빕니다,민옥순,20211026T13:42:57Z,Youtube,2
468,E93FgFx6lfo,서울대병원,자유. 자본의 가치가 크죠.,Heart Orse.,20211026T14:15:26Z,Youtube,0
469,E93FgFx6lfo,서울대병원,사요나라,g y,20211026T13:39:00Z,Youtube,1
470,E93FgFx6lfo,서울대병원,이토 히로부미 다까끼 마사오 물태우모두 10.26 총살 학살범범죄자에게 전 대통령?? 별세??미쳤냐? 조중동 국힘당 눈치보냐?이게 언론자유냐?,Wade Wilson,20211026T13:35:24Z,Youtube,0
471,E93FgFx6lfo,서울대병원,"비록 5.18 관련 과오는 씻을 수 없지만나머지 대부분 국민들은 살기좋게 만들어준 대통령인것도 사실이지.경제,외교,치안,국방,권위주의 타파 등 다양한 방면에서 고루 업적이 있는 박정희 다음가는 한국 현대사의 명군.",Ruud Gullit,20211026T13:27:47Z,Youtube,1
472,E93FgFx6lfo,서울대병원,삼가.고이의.명복을빕니다,구화순,20211026T13:22:07Z,Youtube,0
473,E93FgFx6lfo,서울대병원,"친구,,,아이가,,,정권 나눠 먹기인구테타,,,내란음모죄,,,수감,,,아닌가?안장하면 안되지,,,없는게 맟지 당근.",박동원,20211026T13:22:06Z,Youtube,9
474,E93FgFx6lfo,서울대병원,김대중묘나 파내서 광주로 옴겨야 할거같은데,삼성전자 세계와호흡하는,20211026T15:42:41Z,Youtube,1
475,E93FgFx6lfo,서울대병원,삼가고인의명복을빕니다,원제용,20211026T13:12:36Z,Youtube,4
476,E93FgFx6lfo,서울대병원,우연치고는 정말 희한한 일이네요~~쿠테타 수괴 박정희 제삿날 쿠테타 2인자가 죽다니!  ㅎㅎㅎ저승에 가서도 쿠테타 모의할려고 오늘 데려가나~~~,문워크,20211026T13:08:12Z,Youtube,4
477,E93FgFx6lfo,서울대병원,편히 쉬십시오,Jeff Shim,20211026T13:07:12Z,Youtube,1
478,E93FgFx6lfo,서울대병원,조용히 ㅡ가족장 하라.,박지훈,20211026T13:05:47Z,Youtube,9
479,E93FgFx6lfo,서울대병원,아직 5.18진상규명은 진행중인데 고통을 더 받다가 죽어야 되는데~~,문워크,20211026T13:04:58Z,Youtube,0
480,E93FgFx6lfo,서울대병원,"노태우 대통령의 말 한마디 순간의 잘못된 생각과 판단이 있었다면 우리도 미얀마의 암울한 세상과 지옥을 경험했으련만,대통령의 업적중 대통령 직접선거 실시와 그로인한 민주의 시발점이 되었음은 살아생전 잘한일중 하나로 역사에 기록될것입니다.국민을 아끼는 마음이 고맙고 감사합니다.",무소유,20211026T13:03:40Z,Youtube,6
481,E93FgFx6lfo,서울대병원,별세같은소리하네 사망이지대통령 박탈 당하고 12.12군사반란 일으키고광주사람을 죽인놈을 높이냐?,김민준,20211026T13:03:33Z,Youtube,4
482,E93FgFx6lfo,서울대병원,민준이  답글모음보면 답나오누~~ㅋㅋㅋ,장정호,20211026T15:33:30Z,Youtube,1
483,E93FgFx6lfo,서울대병원,민준이 딱보니깐 전라도 잼민이 이구나?,Hg J,20211026T13:47:52Z,Youtube,2
484,E93FgFx6lfo,서울대병원,넷상에서 씨부리지말고 유족앞에서 해보세여 ㅎㅎ ^^,Hg J,20211026T13:47:32Z,Youtube,0
485,E93FgFx6lfo,서울대병원,범죄와의 전쟁은 노태운 최고 업적이라 불러도 된다,뚜두뚜두뚜둔뚜둔,20211026T13:22:19Z,Youtube,1
486,E93FgFx6lfo,서울대병원,그래도 전두환이보단 낫지 ㅡㅡ 추징금 완납에 아들 통해서 꾸준히 사과했는데 노태우 아니었음 우리나라 깡패 소굴 됐다,아이신기오로 누르하치,20211026T13:17:17Z,Youtube,0
487,E93FgFx6lfo,서울대병원,고인의 명복을 빕니다,장병순,20211026T13:03:20Z,Youtube,1
488,E93FgFx6lfo,서울대병원,누가 거기서 가서 똥 라 풀어 라! 군부의권위에 만들힘 지금와서 자유와민주 노친내 노태우의개소리,박광위,20211026T13:02:34Z,Youtube,0
489,E93FgFx6lfo,서울대병원,삼가 고인의 명복을 비빌까 말까,2345 1,20211026T13:01:14Z,Youtube,2
490,E93FgFx6lfo,서울대병원,"Farewell Rho taewu, he did many good jobs despite some blame, but he was much ,much better than today a socialist Mun jaeyang.",Wan Che,20211026T13:00:28Z,Youtube,4
491,E93FgFx6lfo,서울대병원,각언론들은 제대로 보도 안할것이냐누구를 전직 대통령이라고 하는 것이더냐그들은 대통령이라는 칭호를 받을 자격이 없음을모른단 말이냐,찻잔속커피,20211026T12:51:36Z,Youtube,0
492,E93FgFx6lfo,서울대병원,잘죽었다.👏👏👏,Young Lee,20211026T12:51:28Z,Youtube,9
493,E93FgFx6lfo,서울대병원,왜악마들은잘먹고잘사나?그대신하늘나라못가고지옥에가서천벌받겠지,변은석,20211026T13:15:08Z,Youtube,1
494,E93FgFx6lfo,서울대병원,삼가고인의명복을빕니디노전대통령은 공과사중에 공이많은대통령입니다 현정치인들은자기배채울려고다들 혈안이 되어있지안은가  이재맹  문죄인다그런 놈들아닌가이제 편히쉬십시요 고인의 명복을빕니다,김영암,20211026T12:51:27Z,Youtube,3
495,E93FgFx6lfo,서울대병원,너라 우파세기들 머해도 안대 와 국민의돈의 돈 잔치하이까 문대통령이 잘 욕하고 목하면 타합소라라  하고  너라우파세기들 하면 자유 우리좌파 하면 범재야 이놈이 어디서 개소리이야,박광위,20211026T13:13:28Z,Youtube,0
496,E93FgFx6lfo,서울대병원,박그네는요?,타핫,20211026T12:54:11Z,Youtube,0
497,E93FgFx6lfo,서울대병원,사망원인이 궁금한가?갈때가 되어서 갔는데,Star I'm,20211026T12:49:15Z,Youtube,12
498,E93FgFx6lfo,서울대병원,kbs는 노태우를 아직도 전 대통령이라 하냐,Forever Panda,20211026T12:47:05Z,Youtube,4
499,E93FgFx6lfo,서울대병원,사과도 없이 용서를 바란다니,Forever Panda,20211026T12:46:35Z,Youtube,3
500,E93FgFx6lfo,서울대병원,kbs에서 아직도 전 대통령이라고 하네,Forever Panda,20211026T12:45:16Z,Youtube,5
501,E93FgFx6lfo,서울대병원,대통령했으니깐 전 대통령이라하지 그럼뭐라부름?,임성,20211026T15:42:58Z,Youtube,2
502,E93FgFx6lfo,서울대병원,"그래도 한 시절, 전두환의 그늘 아래, 늘 신군부 군사정권의 2인자로 숨 죽이고 있다가 친구 처 내고 자기가 드디어 1인자 권력자로서 박철언을 위시하여 세상을 호령하고 풍미하다가 이제 저승으로 갔으니, 후회인 들 있으랴! 다음 생에는 소나 돼지 같은 짐승(가축)으로 태어나서 사람들한테 봉사 좀 하고 참회하도록 하소!",꿀매력팡팡,20211026T12:43:26Z,Youtube,0
503,E93FgFx6lfo,서울대병원,전두환혈액암? 천벌받았네,변효순,20211026T12:43:24Z,Youtube,8
